chrom,start,end,kmeans_label
chr3,116835973,116836373,2
chr3,116859414,116859814,0
chr3,116861437,116861837,1
chr3,116892868,116893268,0
chr3,116905882,116906282,2
chr3,117003874,117004274,2
chr3,117120310,117120710,0
chr3,117310753,117311153,0
chr3,117359965,117360365,2
chr3,117575308,117575708,1
chr3,117794528,117794928,0
chr3,117868733,117869133,0
chr3,118126306,118126706,0
chr3,118126818,118127218,0
chr3,118128409,118128809,3
chr3,118194756,118195156,0
chr3,118431311,118431711,2
chr3,118434278,118434678,4
chr3,118561953,118562353,2
chr3,119095178,119095578,0
chr3,119127984,119128384,3
chr3,119158611,119159011,2
chr3,119606094,119606494,2
chr3,119653219,119653619,0
chr3,119778422,119778822,0
chr3,119782818,119783218,1
chr3,119944108,119944508,1
chr3,120823412,120823812,0
chr3,120843673,120844073,0
chr3,120878753,120879153,0
chr3,120879388,120879788,3
chr3,120914095,120914495,0
chr3,121005605,121006005,3
chr3,121056093,121056493,3
chr3,121156249,121156649,3
chr3,121171484,121171884,2
chr3,121200492,121200892,3
chr3,121207329,121207729,3
chr3,121262563,121262963,4
chr3,121263225,121263625,3
chr3,121291520,121291920,3
chr3,121307542,121307942,0
chr3,121323504,121323904,2
chr3,121355099,121355499,0
chr3,121368621,121369021,0
chr3,121369347,121369747,1
chr3,121387478,121387878,0
chr3,121416668,121417068,0
chr3,121419208,121419608,0
chr3,121422427,121422827,2
chr3,121424404,121424804,2
chr3,121426182,121426582,0
chr3,121431538,121431938,0
chr3,121432063,121432463,3
chr3,121434045,121434445,0
chr3,121435538,121435938,0
chr3,121437997,121438397,3
chr3,121439847,121440247,0
chr3,121441700,121442100,0
chr3,121443786,121444186,0
chr3,121446200,121446600,2
chr3,121447964,121448364,0
chr3,121451308,121451708,3
chr3,121455558,121455958,0
chr3,121458522,121458922,3
chr3,121459758,121460158,2
chr3,121460636,121461036,2
chr3,121461476,121461876,0
chr3,121467116,121467516,0
chr3,121469062,121469462,0
chr3,121478893,121479293,2
chr3,121506674,121507074,3
chr3,121517112,121517512,2
chr3,121532211,121532611,0
chr3,121538816,121539216,2
chr3,121542909,121543309,3
chr3,121555342,121555742,1
chr3,121559545,121559945,0
chr3,121569001,121569401,0
chr3,121569789,121570189,0
chr3,121572760,121573160,3
chr3,121577216,121577616,2
chr3,121589301,121589701,0
chr3,121597252,121597652,2
chr3,121602003,121602403,2
chr3,121602987,121603387,1
chr3,121618210,121618610,0
chr3,121620661,121621061,3
chr3,121723357,121723757,2
chr3,121736460,121736860,2
chr3,121794197,121794597,3
chr3,121810061,121810461,0
chr3,121810725,121811125,0
chr3,121814917,121815317,2
chr3,121826334,121826734,3
chr3,121884918,121885318,2
chr3,121885719,121886119,0
chr3,121953009,121953409,2
chr3,121967585,121967985,0
chr3,121995130,121995530,3
chr3,121999924,122000324,0
chr3,122012428,122012828,3
chr3,122018007,122018407,0
chr3,122033247,122033647,1
chr3,122047450,122047850,0
chr3,122085339,122085739,0
chr3,122088316,122088716,3
chr3,122103889,122104289,2
chr3,122104396,122104796,2
chr3,122122089,122122489,2
chr3,122140804,122141204,2
chr3,122145411,122145811,3
chr3,122152623,122153023,4
chr3,122169506,122169906,1
chr3,122184162,122184562,2
chr3,122242899,122243299,0
chr3,122243363,122243763,0
chr3,122245209,122245609,1
chr3,122269995,122270395,4
chr3,122274182,122274582,2
chr3,122279126,122279526,0
chr3,122291806,122292206,3
chr3,122292913,122293313,0
chr3,122295496,122295896,1
chr3,122352854,122353254,3
chr3,122389956,122390356,3
chr3,122419669,122420069,0
chr3,122433964,122434364,0
chr3,122436202,122436602,0
chr3,122448238,122448638,0
chr3,122457925,122458325,2
chr3,122466066,122466466,2
chr3,122471627,122472027,3
chr3,122474062,122474462,0
chr3,122474716,122475116,2
chr3,122475670,122476070,1
chr3,122476310,122476710,2
chr3,122480875,122481275,0
chr3,122483705,122484105,3
chr3,122486206,122486606,0
chr3,122488076,122488476,0
chr3,122492034,122492434,0
chr3,122497558,122497958,0
chr3,122498649,122499049,0
chr3,122507808,122508208,0
chr3,122509131,122509531,2
chr3,122512000,122512400,2
chr3,122521317,122521717,2
chr3,122565291,122565691,0
chr3,122619083,122619483,1
chr3,122628390,122628790,2
chr3,122638701,122639101,1
chr3,122640282,122640682,0
chr3,122728868,122729268,2
chr3,122748248,122748648,3
chr3,122904031,122904431,0
chr3,122923167,122923567,0
chr3,122924072,122924472,2
chr3,122926433,122926833,2
chr3,122937169,122937569,0
chr3,122938428,122938828,0
chr3,122984202,122984602,0
chr3,123071222,123071622,1
chr3,123103227,123103627,2
chr3,123138890,123139290,3
chr3,123158640,123159040,0
chr3,123159103,123159503,0
chr3,123218637,123219037,3
chr3,123235863,123236263,2
chr3,123256562,123256962,2
chr3,123264691,123265091,1
chr3,123267309,123267709,2
chr3,123289624,123290024,0
chr3,123294706,123295106,0
chr3,123296651,123297051,0
chr3,123368987,123369387,1
chr3,123371875,123372275,0
chr3,123379627,123380027,0
chr3,123385791,123386191,0
chr3,123446939,123447339,1
chr3,123508225,123508625,0
chr3,123515517,123515917,1
chr3,123690788,123691188,4
chr3,123813463,123813863,3
chr3,124237686,124238086,0
chr3,124320957,124321357,1
chr3,124606101,124606501,0
chr3,125938214,125938614,2
chr3,126008383,126008783,3
chr3,126016091,126016491,0
chr3,126350194,126350594,2
chr3,126402795,126403195,4
chr3,126443276,126443676,2
chr3,126443751,126444151,0
chr3,126448476,126448876,2
chr3,126449558,126449958,2
chr3,126596207,126596607,0
chr3,126631474,126631874,3
chr3,126771571,126771971,2
chr3,126806170,126806570,3
chr3,126831479,126831879,0
chr3,126998308,126998708,0
chr3,127162026,127162426,1
chr3,127224884,127225284,2
chr3,127226293,127226693,0
chr3,127227058,127227458,0
chr3,127256752,127257152,0
chr3,127257543,127257943,0
chr3,127397113,127397513,0
chr3,127408807,127409207,2
chr3,127451073,127451473,2
chr3,127451706,127452106,0
chr3,127452936,127453336,2
chr3,127464061,127464461,3
chr3,127498202,127498602,2
chr3,127498914,127499314,1
chr3,127530261,127530661,0
chr3,127544643,127545043,3
chr3,127553153,127553553,0
chr3,127572558,127572958,2
chr3,127625357,127625757,1
chr3,127628269,127628669,1
chr3,127634087,127634487,2
chr3,127639853,127640253,2
chr3,127780112,127780512,0
chr3,127789672,127790072,1
chr3,127837370,127837770,1
chr3,127853377,127853777,4
chr3,127896108,127896508,2
chr3,127929884,127930284,2
chr3,127939236,127939636,1
chr3,128036019,128036419,0
chr3,128088196,128088596,0
chr3,128337000,128337400,2
chr3,129199601,129200001,1
chr3,129204606,129205006,1
chr3,129213633,129214033,3
chr3,129215938,129216338,1
chr3,129217253,129217653,0
chr3,129256840,129257240,2
chr3,129308140,129308540,2
chr3,129474438,129474838,0
chr3,129529356,129529756,0
chr3,129532144,129532544,0
chr3,129534896,129535296,0
chr3,129536163,129536563,0
chr3,129538640,129539040,3
chr3,129541520,129541920,0
chr3,129542789,129543189,0
chr3,129544323,129544723,3
chr3,129547796,129548196,3
chr3,129548749,129549149,3
chr3,129549536,129549936,3
chr3,129551908,129552308,0
chr3,129552733,129553133,0
chr3,129557759,129558159,0
chr3,129560915,129561315,0
chr3,129572944,129573344,0
chr3,129574088,129574488,2
chr3,129581549,129581949,3
chr3,129584865,129585265,2
chr3,129587885,129588285,2
chr3,129588682,129589082,2
chr3,129591993,129592393,3
chr3,129595136,129595536,2
chr3,129598758,129599158,3
chr3,129605549,129605949,3
chr3,129612644,129613044,0
chr3,129622106,129622506,2
chr3,129650150,129650550,3
chr3,129650946,129651346,0
chr3,129652139,129652539,0
chr3,129653679,129654079,3
chr3,129725116,129725516,0
chr3,129754751,129755151,3
chr3,129757527,129757927,0
chr3,129823316,129823716,2
chr3,129831111,129831511,1
chr3,129837990,129838390,3
chr3,129863704,129864104,0
chr3,129878324,129878724,2
chr3,129898852,129899252,2
chr3,129901193,129901593,2
chr3,129962677,129963077,0
chr3,129976326,129976726,0
chr3,130060659,130061059,4
chr3,130180459,130180859,2
chr3,130494165,130494565,3
chr3,130576680,130577080,1
chr3,130601520,130601920,1
chr3,130689721,130690121,4
chr3,130691149,130691549,2
chr3,130694136,130694536,2
chr3,130694773,130695173,0
chr3,130697557,130697957,0
chr3,130709259,130709659,0
chr3,130721244,130721644,2
chr3,130730237,130730637,2
chr3,130797893,130798293,0
chr3,130818782,130819182,1
chr3,130946149,130946549,0
chr3,131048239,131048639,0
chr3,131084473,131084873,2
chr3,131102251,131102651,0
chr3,131105918,131106318,2
chr3,131107027,131107427,0
chr3,131107518,131107918,1
chr3,131110144,131110544,2
chr3,131111064,131111464,1
chr3,131112202,131112602,2
chr3,131117998,131118398,3
chr3,131140093,131140493,3
chr3,131144176,131144576,0
chr3,131228038,131228438,0
chr3,131237801,131238201,3
chr3,131246320,131246720,0
chr3,131247819,131248219,2
chr3,131249171,131249571,3
chr3,131258934,131259334,3
chr3,131260436,131260836,0
chr3,131271844,131272244,0
chr3,131275383,131275783,3
chr3,131283161,131283561,1
chr3,131303023,131303423,2
chr3,131315893,131316293,3
chr3,131320262,131320662,2
chr3,131331547,131331947,0
chr3,131339289,131339689,0
chr3,131364589,131364989,1
chr3,131471879,131472279,2
chr3,131490225,131490625,2
chr3,131503816,131504216,3
chr3,131564499,131564899,0
chr3,131603064,131603464,2
chr3,131618567,131618967,1
chr3,131627506,131627906,3
chr3,131636137,131636537,2
chr3,132037576,132037976,3
chr3,132084033,132084433,1
chr3,132085784,132086184,1
chr3,132103374,132103774,0
chr3,132207475,132207875,1
chr3,132470407,132470807,0
chr3,132471205,132471605,0
chr3,132582378,132582778,0
chr3,132683914,132684314,2
chr3,132766266,132766666,1
chr3,132858865,132859265,0
chr3,132877468,132877868,3
chr3,132915634,132916034,2
chr3,132950038,132950438,2
chr3,132984028,132984428,1
chr3,133063217,133063617,2
chr3,133091638,133092038,2
chr3,133188947,133189347,2
chr3,133309978,133310378,1
chr3,133322584,133322984,1
chr3,133339489,133339889,0
chr3,133357598,133357998,3
chr3,133366082,133366482,0
chr3,133438213,133438613,2
chr3,133485790,133486190,0
chr3,133506536,133506936,2
chr3,133508753,133509153,0
chr3,133513457,133513857,0
chr3,133515525,133515925,0
chr3,133518425,133518825,3
chr3,133524680,133525080,3
chr3,133534075,133534475,0
chr3,133538071,133538471,4
chr3,133542024,133542424,1
chr3,133542952,133543352,1
chr3,133544371,133544771,1
chr3,133549879,133550279,3
chr3,133551997,133552397,2
chr3,133571992,133572392,3
chr3,133577304,133577704,2
chr3,133590676,133591076,3
chr3,133600772,133601172,2
chr3,133808991,133809391,0
chr3,133876343,133876743,1
chr3,134070151,134070551,0
chr3,134235951,134236351,4
chr3,134239465,134239865,4
chr3,134966144,134966544,3
chr3,135212353,135212753,1
chr3,135245778,135246178,2
chr3,135277016,135277416,3
chr3,135281036,135281436,1
chr3,135283218,135283618,2
chr3,135308012,135308412,2
chr3,135313722,135314122,4
chr3,135316001,135316401,0
chr3,135327134,135327534,3
chr3,135328568,135328968,2
chr3,135347970,135348370,1
chr3,135402324,135402724,0
chr3,135403828,135404228,2
chr3,135409288,135409688,1
chr3,135423171,135423571,1
chr3,135436937,135437337,0
chr3,135437977,135438377,0
chr3,135468659,135469059,0
chr3,135485308,135485708,2
chr3,135505604,135506004,0
chr3,135508281,135508681,3
chr3,135519518,135519918,3
chr3,135522611,135523011,0
chr3,135530972,135531372,0
chr3,135533081,135533481,2
chr3,135534138,135534538,0
chr3,135546541,135546941,3
chr3,135548432,135548832,0
chr3,135550343,135550743,3
chr3,135552422,135552822,1
chr3,135553889,135554289,2
chr3,135554497,135554897,2
chr3,135555192,135555592,0
chr3,135556098,135556498,0
chr3,135556926,135557326,3
chr3,135562034,135562434,2
chr3,135563419,135563819,3
chr3,135564186,135564586,2
chr3,135576117,135576517,0
chr3,135580441,135580841,3
chr3,135581765,135582165,1
chr3,135585431,135585831,0
chr3,135594109,135594509,0
chr3,135628086,135628486,2
chr3,135628512,135628912,0
chr3,135630942,135631342,0
chr3,135641056,135641456,4
chr3,135648466,135648866,0
chr3,135688865,135689265,1
chr3,135690824,135691224,1
chr3,135707463,135707863,3
chr3,135725856,135726256,0
chr3,135731298,135731698,2
chr3,135756811,135757211,0
chr3,135767518,135767918,3
chr3,135826367,135826767,0
chr3,136115770,136116170,0
chr3,136376911,136377311,1
chr3,136665128,136665528,1
chr3,136669821,136670221,2
chr3,136704573,136704973,0
chr3,136736061,136736461,3
chr3,136741630,136742030,0
chr3,136837549,136837949,2
chr3,137050222,137050622,3
chr3,137153242,137153642,0
chr3,137530121,137530521,4
chr3,137547465,137547865,0
chr3,137622136,137622536,2
chr3,137623511,137623911,0
chr3,137642595,137642995,3
chr3,137737371,137737771,2
chr3,137752807,137753207,1
chr3,137778168,137778568,2
chr3,137780111,137780511,0
chr3,137784468,137784868,0
chr3,137785223,137785623,0
chr3,137801589,137801989,0
chr3,137827509,137827909,1
chr3,137833137,137833537,0
chr3,137842959,137843359,2
chr3,137848012,137848412,2
chr3,137849660,137850060,2
chr3,137851195,137851595,1
chr3,137864309,137864709,0
chr3,137867231,137867631,0
chr3,137918584,137918984,0
chr3,137930288,137930688,0
chr3,137935643,137936043,3
chr3,137938528,137938928,3
chr3,137954598,137954998,0
chr3,137955376,137955776,0
chr3,137969914,137970314,1
chr3,137975747,137976147,2
chr3,137977291,137977691,2
chr3,137981330,137981730,0
chr3,137991151,137991551,2
chr3,137992390,137992790,1
chr3,138041850,138042250,0
chr3,138136120,138136520,1
chr3,138143623,138144023,0
chr3,138198193,138198593,1
chr3,138215482,138215882,0
chr3,138222555,138223324,2
chr3,138273251,138273651,3
chr3,138438694,138439094,0
chr3,138442854,138443254,0
chr3,138455666,138456066,0
chr3,138489280,138489680,2
chr3,138517909,138518309,0
chr3,138527018,138527418,2
chr3,138560283,138560683,0
chr3,138620214,138620614,0
chr3,138644224,138644624,0
chr3,138650706,138651106,0
chr3,138651472,138651872,0
chr3,138654904,138655304,0
chr3,138668404,138668804,0
chr3,138675912,138676312,0
chr3,138692303,138692703,3
chr3,138705869,138706269,3
chr3,138742942,138743342,2
chr3,138764753,138765153,0
chr3,138771576,138771976,3
chr3,138776328,138776728,0
chr3,138788114,138788514,3
chr3,138789246,138789646,3
chr3,138790912,138791312,3
chr3,138800993,138801393,3
chr3,138810942,138811342,2
chr3,138813100,138813500,0
chr3,138815317,138815717,0
chr3,138817294,138817694,3
chr3,138819146,138819546,2
chr3,138826349,138826749,3
chr3,138874573,138874973,0
chr3,138877271,138878007,0
chr3,138906370,138906770,1
chr3,138909171,138909571,2
chr3,138990821,138991221,3
chr3,139075261,139075661,1
chr3,139205718,139206118,2
chr3,139608326,139608726,0
chr3,140111599,140111999,3
chr3,140716922,140717322,3
chr3,141465185,141465585,1
chr3,141849257,141849657,2
chr3,141862774,141863174,2
chr3,141931435,141931835,2
chr3,142169130,142169530,1
chr3,142279213,142279613,0
chr3,142290312,142290712,2
chr3,142348708,142349108,0
chr3,142368371,142368771,3
chr3,142395533,142395933,2
chr3,142443307,142443707,1
chr3,142474338,142474738,1
chr3,142490397,142490797,1
chr3,142493493,142493893,2
chr3,142530279,142530679,2
chr3,142560603,142561003,1
chr3,142640253,142640653,2
chr3,142647823,142648223,0
chr3,142650136,142650536,3
chr3,142688276,142688676,2
chr3,142691878,142692278,3
chr3,142700811,142701211,2
chr3,142705156,142705556,0
chr3,142708734,142709134,4
chr3,142712490,142712890,0
chr3,142744129,142744529,1
chr3,142760339,142760739,2
chr3,142764992,142765392,2
chr3,142826661,142827061,0
chr3,142839964,142840364,3
chr3,142881952,142882352,0
chr3,142886942,142887342,0
chr3,142929906,142930306,0
chr3,142948689,142949089,2
chr3,143158549,143158949,0
chr3,144165100,144165500,2
chr3,144171736,144172136,2
chr3,144198504,144198904,0
chr3,144202144,144202544,4
chr3,144203792,144204192,0
chr3,144205359,144205759,1
chr3,144207589,144207989,4
chr3,144398119,144398519,0
chr3,144399720,144400120,1
chr3,144411203,144411603,3
chr3,144412922,144413322,3
chr3,144414660,144415060,0
chr3,144421841,144422241,3
chr3,144434240,144434640,3
chr3,144444420,144444820,3
chr3,144555106,144555506,2
chr3,144556908,144557308,2
chr3,144570169,144570569,0
chr3,144610729,144611129,3
chr3,144669362,144669762,3
chr3,144689216,144689616,2
chr3,144720157,144720557,1
chr3,144736864,144737264,4
chr3,144738424,144738824,0
chr3,144825134,144825534,0
chr3,144947388,144947788,0
chr3,144977628,144978028,2
chr3,144985950,144986350,0
chr3,145017774,145018174,0
chr3,145118428,145118828,3
chr3,145196638,145197038,0
chr3,145464285,145464685,0
chr3,145575964,145576364,2
chr3,145602371,145602771,3
chr3,145619967,145620367,0
chr3,145632835,145633235,0
chr3,145649802,145650202,0
chr3,145651421,145651821,0
chr3,145653232,145653632,2
chr3,145684883,145685283,2
chr3,145701984,145702384,2
chr3,145702575,145702975,0
chr3,145703375,145703775,3
chr3,145757288,145757688,0
chr3,145764793,145765193,0
chr3,145773421,145773821,2
chr3,145780947,145781347,0
chr3,145795467,145795867,3
chr3,145800210,145800610,0
chr3,145801485,145801885,0
chr3,145816782,145817182,0
chr3,145873290,145873690,2
chr3,145913733,145914133,0
chr3,145923920,145924320,0
chr3,145937795,145938195,2
chr3,145940039,145940439,2
chr3,145941930,145942330,0
chr3,145950009,145950409,0
chr3,145963369,145963769,4
chr3,145964510,145964910,2
chr3,145964993,145965393,4
chr3,145969037,145969437,3
chr3,145986377,145986777,0
chr3,145987611,145988011,0
chr3,146004774,146005174,2
chr3,146008271,146008671,3
chr3,146010228,146010628,3
chr3,146027076,146027476,0
chr3,146028368,146028768,0
chr3,146047724,146048124,1
chr3,146072748,146073148,3
chr3,146108002,146108402,3
chr3,146177859,146178259,4
chr3,146180367,146180767,0
chr3,146180936,146181336,2
chr3,146184900,146185300,1
chr3,146205162,146205562,3
chr3,146220739,146221139,4
chr3,146227931,146228331,0
chr3,146253707,146254107,3
chr3,146327897,146328297,0
chr3,146349246,146349646,0
chr3,146352182,146352582,0
chr3,146379995,146380395,3
chr3,146404397,146404797,2
chr3,146410137,146410537,0
chr3,146415900,146416300,2
chr3,146426611,146427011,0
chr3,146450260,146450660,0
chr3,146472672,146473072,2
chr3,146499458,146499858,1
chr3,146513173,146513573,0
chr3,146521211,146521611,2
chr3,146534912,146535312,3
chr3,146611225,146611625,3
chr3,146612337,146612737,3
chr3,146637875,146638275,3
chr3,146650729,146651129,0
chr3,146685211,146685611,0
chr3,146766222,146766622,0
chr3,146812849,146813249,1
chr3,146852112,146852512,1
chr3,146866591,146866991,2
chr3,146939622,146940022,0
chr3,146945930,146946330,1
chr3,147121781,147122181,0
chr3,147181580,147181980,3
chr3,147298098,147298498,0
chr3,147298573,147298973,2
chr3,147389552,147389952,0
chr3,147391123,147391523,3
chr3,147797423,147797823,0
chr3,147824478,147824878,3
chr3,147905634,147906034,0
chr3,147952623,147953023,4
chr3,147963692,147964092,3
chr3,148003982,148004382,1
chr3,148343574,148343974,0
chr3,148679066,148679466,0
chr3,148793546,148793946,0
chr3,148838916,148839316,0
chr3,148850504,148850904,2
chr3,148895161,148895561,2
chr3,148898940,148899340,0
chr3,148899625,148900025,0
chr3,148922553,148922953,0
chr3,148986261,148986661,0
chr3,148989386,148989786,0
chr3,149070013,149070413,0
chr3,149085223,149085623,3
chr3,149092768,149093168,0
chr3,149112139,149112539,2
chr3,149116542,149116942,3
chr3,149117217,149117617,0
chr3,149134398,149134798,3
chr3,149219754,149220154,0
chr3,149252066,149252466,0
chr3,149314239,149314639,3
chr3,149357978,149358378,0
chr3,149484444,149484844,0
chr3,150794325,150794725,0
chr3,151437752,151438152,1
chr3,151647628,151648028,3
chr3,151771070,151771470,1
chr3,151837179,151837579,1
chr3,152083738,152084138,0
chr3,152100364,152100764,0
chr3,152106744,152107144,4
chr3,152111071,152111471,0
chr3,152114809,152115209,0
chr3,152165316,152165716,3
chr3,152193663,152194063,3
chr3,152197225,152197625,3
chr3,152210186,152210586,0
chr3,152211936,152212336,2
chr3,152231733,152232133,2
chr3,152240716,152241116,4
chr3,152259499,152259899,2
chr3,152265828,152266228,2
chr3,152287866,152288266,1
chr3,152315652,152316052,4
chr3,152321568,152321968,1
chr3,152332545,152332945,0
chr3,152336130,152336530,0
chr3,152340143,152340543,1
chr3,152346279,152346679,0
chr3,152384162,152384562,0
chr3,152393545,152393945,0
chr3,152395894,152396294,0
chr3,152399206,152399606,0
chr3,152400630,152401030,0
chr3,152404143,152404543,2
chr3,152404771,152405171,2
chr3,152406225,152406625,0
chr3,152408268,152408668,0
chr3,152441218,152441618,3
chr3,152456097,152456497,3
chr3,152465380,152465780,2
chr3,152469618,152470018,2
chr3,152474676,152475076,2
chr3,152477952,152478352,2
chr3,152485837,152486237,2
chr3,152550621,152551021,3
chr3,152556867,152557267,0
chr3,152557702,152558102,2
chr3,152568905,152569305,3
chr3,152582539,152582939,0
chr3,152667662,152668062,3
chr3,152699231,152699631,0
chr3,152701766,152702166,0
chr3,152702424,152702824,3
chr3,152713941,152714341,2
chr3,152763151,152763551,2
chr3,152929257,152929657,3
chr3,152943043,152943443,0
chr3,152981176,152981576,0
chr3,153033959,153034359,2
chr3,153051527,153051927,3
chr3,153084418,153084818,3
chr3,153173465,153173865,2
chr3,153194148,153194548,3
chr3,153242576,153242976,0
chr3,153246295,153246695,3
chr3,153250598,153250998,2
chr3,153255898,153256298,0
chr3,153260401,153260801,3
chr3,153287088,153287488,3
chr3,153292819,153293219,0
chr3,153296670,153297070,3
chr3,153313614,153314014,1
chr3,153341144,153341544,4
chr3,153348979,153349379,2
chr3,153359957,153360357,3
chr3,153363296,153363696,0
chr3,153364468,153364868,0
chr3,153384685,153385085,0
chr3,153391501,153391901,0
chr3,153453029,153453429,0
chr3,153457219,153457619,0
chr3,153458601,153459001,3
chr3,153636550,153636950,3
chr3,153642401,153642801,0
chr3,153658414,153658814,3
chr3,153662816,153663216,2
chr3,153670144,153670544,0
chr3,153675865,153676265,0
chr3,153724929,153725329,2
chr3,153806296,153806696,1
chr3,153905815,153906215,0
chr3,153906921,153907321,3
chr3,153907959,153908359,0
chr3,153908743,153909143,0
chr3,153910268,153910668,1
chr3,153911412,153911812,1
chr3,153912824,153913224,0
chr3,153917184,153917584,0
chr3,153937072,153937472,0
chr3,153940165,153940565,3
chr3,153941741,153942141,2
chr3,153944380,153944780,0
chr3,153959428,153959828,0
chr3,153968540,153968940,4
chr3,153973381,153973781,4
chr3,153980592,153980992,3
chr3,153984435,153984835,1
chr3,154030599,154030999,0
chr3,154064667,154065067,2
chr3,154071908,154072308,1
chr3,154153603,154154003,3
chr3,154173525,154173925,0
chr3,154175867,154176267,0
chr3,154209948,154210348,3
chr3,154269807,154270207,2
chr3,154328338,154328738,4
chr3,154329422,154329822,4
chr3,154359244,154359644,3
chr3,154364826,154365226,0
chr3,154377596,154377996,1
chr3,154381466,154381866,0
chr3,154383548,154383948,3
chr3,154393022,154393422,3
chr3,154402061,154402461,3
chr3,154448673,154449073,0
chr3,154506624,154507024,3
chr3,154512522,154512922,3
chr3,154547787,154548187,0
chr3,154572346,154572746,4
chr3,154577893,154578293,0
chr3,154596851,154597251,0
chr3,154601500,154601900,3
chr3,154611903,154612303,2
chr3,154613191,154613591,2
chr3,154628340,154628740,2
chr3,154629442,154629842,3
chr3,154631259,154631659,3
chr3,154634726,154635126,0
chr3,154649932,154650332,0
chr3,154652986,154653386,1
chr3,154664012,154664412,0
chr3,154667669,154668069,3
chr3,154770438,154770838,0
chr3,154774495,154774895,0
chr3,154777012,154777412,2
chr3,154816721,154817121,0
chr3,154817732,154818132,0
chr3,154880658,154881058,2
chr3,155039312,155039712,0
chr3,155093311,155093711,0
chr3,155166639,155167039,0
chr3,155672538,155672938,3
chr3,155745739,155746139,2
chr3,155746555,155746955,3
chr3,155962438,155962838,0
chr3,156141405,156141805,0
chr3,156199809,156200209,0
chr3,156414495,156414895,0
chr3,156561490,156561890,4
chr3,156643941,156644341,1
chr3,156871759,156872159,4
chr3,157013296,157013696,1
chr3,157248262,157248662,3
chr3,157321153,157321553,3
chr3,157355869,157356269,0
chr3,157405254,157405654,2
chr3,157423511,157423911,0
chr3,157432162,157432562,0
chr3,157533984,157534384,2
chr3,157551101,157551501,0
chr3,157558196,157558596,2
chr3,157566745,157567145,2
chr3,157699266,157699666,3
chr3,157717527,157717927,1
chr3,157804180,157804580,2
chr3,157876701,157877101,4
chr3,157916413,157916813,3
chr3,157921371,157921771,0
chr3,157923615,157924015,0
chr3,157924965,157925365,0
chr3,157926280,157926680,2
chr3,157931962,157932362,0
chr3,157932572,157932972,0
chr3,157933424,157933824,2
chr3,157934312,157934712,3
chr3,157946874,157947274,2
chr3,157981064,157981464,0
chr3,158008988,158009388,3
chr3,158011808,158012208,0
chr3,158031545,158031945,0
chr3,158036471,158036871,2
chr3,158067961,158068361,3
chr3,158068630,158069030,3
chr3,158375928,158376328,2
chr3,158396114,158396514,0
chr3,158528485,158528885,0
chr3,158562003,158562403,2
chr3,159254073,159254473,2
chr3,159354379,159354779,0
chr3,159495199,159495599,2
chr3,159549307,159549707,0
chr3,159615043,159615443,0
chr3,159782217,159782617,0
chr3,159839975,159840375,2
chr3,159847566,159847966,0
chr4,3052273,3052673,4
chr4,3054009,3054409,1
chr4,3067096,3067496,1
chr4,3086173,3086573,0
chr4,3230963,3231363,1
chr4,3368168,3368568,2
chr4,3373321,3373721,2
chr4,3401746,3402146,0
chr4,3402912,3403312,1
chr4,3416632,3417032,2
chr4,3574687,3575087,1
chr4,3608375,3608775,0
chr4,3608849,3609249,1
chr4,3621978,3622378,4
chr4,3630461,3630861,2
chr4,3677958,3678358,2
chr4,3703692,3704092,2
chr4,3706371,3706771,0
chr4,3714354,3714754,2
chr4,3776125,3776525,2
chr4,3778795,3779195,0
chr4,3780354,3780754,1
chr4,3798108,3798508,3
chr4,3817553,3817953,2
chr4,3819393,3819793,0
chr4,3822889,3823289,1
chr4,3826826,3827226,0
chr4,3835460,3835860,2
chr4,3836408,3836808,0
chr4,3870749,3871149,1
chr4,3875078,3875478,1
chr4,3916502,3916902,2
chr4,3929576,3929976,1
chr4,3938529,3938929,0
chr4,3967530,3967930,1
chr4,3970944,3971344,1
chr4,4048570,4048970,4
chr4,4054419,4054819,3
chr4,4130982,4131382,2
chr4,4138547,4138947,4
chr4,4187359,4187759,0
chr4,4242620,4243020,2
chr4,4424545,4424945,2
chr4,4426666,4427066,0
chr4,4427242,4427642,2
chr4,4550046,4550446,0
chr4,4620212,4620612,3
chr4,4634569,4634969,1
chr4,4686976,4687376,4
chr4,4760285,4760685,0
chr4,4783087,4783487,3
chr4,4785875,4786275,3
chr4,4793173,4793573,2
chr4,5049779,5050179,0
chr4,5511727,5512127,0
chr4,5515362,5515762,0
chr4,5644034,5644434,1
chr4,5646182,5646582,2
chr4,5647245,5647645,0
chr4,5648253,5648653,0
chr4,5649491,5649891,2
chr4,5662946,5663346,2
chr4,5673547,5673947,0
chr4,5693902,5694302,2
chr4,5701815,5702215,0
chr4,5793612,5794012,2
chr4,5798027,5798427,1
chr4,5804967,5805367,2
chr4,6093459,6093859,0
chr4,6115914,6116314,0
chr4,6190850,6191250,1
chr4,6270679,6271079,2
chr4,6365506,6365906,2
chr4,6427469,6427869,2
chr4,6453153,6453553,0
chr4,6456039,6456439,0
chr4,6512912,6513312,1
chr4,6514830,6515230,1
chr4,6590437,6590837,2
chr4,6592948,6593348,3
chr4,6609468,6609868,2
chr4,6638815,6639215,1
chr4,6688577,6688977,2
chr4,6689133,6689533,3
chr4,6718724,6719124,3
chr4,6800332,6800732,0
chr4,6968762,6969162,0
chr4,6970518,6970918,3
chr4,6990652,6991052,1
chr4,7777697,7778097,0
